"","date","zip","resp","diar","pop","hh.size","lat","long"
"5685",2020-03-19,"06281",0,0,6562,1,41.969208257,-72.01467455
"5686",2020-03-19,"06282",0,0,8572,1,41.9423045,-72.061495
"5687",2020-03-19,"06320",0,0,9511,2,41.345452583,-72.1087705
"5688",2020-03-19,"06330",0,0,8123,3,41.642066,-72.067582
"5689",2020-03-19,"06331",0,0,7623,1,41.697212,-71.99386
"5690",2020-03-19,"06333",4,3,8956,5,41.3765475,-72.2368105
"5691",2020-03-19,"06334",0,0,6619,1,41.546748,-72.179573
"5692",2020-03-19,"06335",0,0,7203,1,41.439648,-72.062324
"5693",2020-03-19,"06336",0,0,7805,3,41.580798,-72.194556
"5694",2020-03-19,"06339",0,0,7669,1,41.4442295,-71.9988785
"5695",2020-03-19,"06340",0,0,8262,1,41.358567831,-72.035169
"5696",2020-03-19,"06351",0,0,7946,3,41.599186,-71.962785
"5697",2020-03-19,"06354",0,0,6348,4,41.7048385,-71.8489915
"5698",2020-03-19,"06355",0,1,6779,4,41.376712004,-71.9765675
"5699",2020-03-19,"06357",0,0,7269,1,41.331056721,-72.215723
"5700",2020-03-19,"06359",0,0,8105,2,41.472796406,-71.87991184
"5701",2020-03-19,"06360",0,0,8372,2,41.536679,-72.0022545
"5702",2020-03-19,"06365",0,0,8366,2,41.519179,-71.95439
"5703",2020-03-19,"06370",0,0,6507,3,41.4645975,-72.188621
"5704",2020-03-19,"06371",0,0,6415,2,41.359299358,-72.33961925
"5705",2020-03-19,"06373",0,0,7287,1,41.669529314,-71.8055435
"5706",2020-03-19,"06374",0,0,8958,2,41.69105,-71.909045
"5707",2020-03-19,"06375",0,0,6667,2,41.398998,-72.1329215
"5708",2020-03-19,"06376",1,0,8129,2,41.2947745,-72.256424
"5709",2020-03-19,"06377",0,0,6633,1,41.720241757,-71.81899347
"5710",2020-03-19,"06378",0,0,6909,2,41.380467223,-71.9177436
"5711",2020-03-19,"06379",1,1,8732,3,41.368473572,-71.86416896
"5712",2020-03-19,"06380",0,0,9008,1,41.570348,-72.0544705
"5713",2020-03-19,"06382",0,0,6595,2,41.461548,-72.130872
"5714",2020-03-19,"06384",0,0,7362,1,41.5770525,-71.86072971
"5715",2020-03-19,"06385",1,0,7004,3,41.359548,-72.1602215
"5716",2020-03-19,"06401",0,0,7789,2,41.3432825,-73.0706515
"5717",2020-03-19,"06403",0,0,8139,2,41.418219,-73.0588355
"5718",2020-03-19,"06405",0,0,7150,1,41.28827042,-72.794942
"5719",2020-03-19,"06409",1,1,8192,3,41.3488045,-72.4178625
"5720",2020-03-19,"06410",1,0,8036,4,41.505947,-72.9081225
"5721",2020-03-19,"06412",0,0,8202,1,41.403088,-72.483442
"5722",2020-03-19,"06413",0,0,7284,2,41.298622694,-72.53628225
"5723",2020-03-19,"06415",0,0,7637,1,41.5471395,-72.343027
"5724",2020-03-19,"06416",0,0,6518,2,41.606102,-72.66779
"5725",2020-03-19,"06417",0,0,7912,2,41.367911,-72.4540115
"5726",2020-03-19,"06418",0,0,6294,2,41.327146,-73.0815475
"5727",2020-03-19,"06419",0,0,8835,2,41.376444,-72.583236
"5728",2020-03-19,"06420",0,0,8456,1,41.4858115,-72.267777
"5729",2020-03-19,"06422",0,2,7034,2,41.4617685,-72.6775505
"5730",2020-03-19,"06423",0,0,7508,1,41.477734,-72.390982
"5731",2020-03-19,"06424",0,0,8099,2,41.5572605,-72.4947215
"5732",2020-03-19,"06426",0,1,8312,2,41.352391,-72.3999315
"5733",2020-03-19,"06430",0,0,7009,3,41.174596,-73.28431
"5734",2020-03-19,"06432",0,0,6626,1,41.196246,-73.2446085
"5735",2020-03-19,"06437",0,0,7014,3,41.3391385,-72.690719
"5736",2020-03-19,"06438",0,0,6512,1,41.4601525,-72.4975835
"5737",2020-03-19,"06441",0,0,6914,1,41.4628325,-72.580045
"5738",2020-03-19,"06442",1,0,7207,2,41.344698,-72.444631
"5739",2020-03-19,"06443",0,0,7867,1,41.3443485,-72.60872551
"5740",2020-03-19,"06447",0,0,7111,2,41.636349,-72.4567795
"5741",2020-03-19,"06450",0,0,6817,3,41.537225,-72.7800865
"5742",2020-03-19,"06451",0,0,9683,1,41.5422135,-72.8195295
"5743",2020-03-19,"06455",0,0,6810,1,41.518291,-72.7130475
"5744",2020-03-19,"06457",0,0,7069,2,41.5496975,-72.653095
"5745",2020-03-19,"06460",0,0,7446,2,41.2240965,-73.05286363
"5746",2020-03-19,"06468",0,0,7797,1,41.3418455,-73.231708
"5747",2020-03-19,"06469",0,0,9136,1,41.5061835,-72.4430765
"5748",2020-03-19,"06470",0,0,7363,3,41.394745,-73.3142115
"5749",2020-03-19,"06471",0,0,8351,2,41.338597,-72.782892
"5750",2020-03-19,"06472",0,0,6651,2,41.376419,-72.7691915
"5751",2020-03-19,"06473",0,0,7767,3,41.383447,-72.8634905
"5752",2020-03-19,"06475",1,0,6844,3,41.301433,-72.390459
"5753",2020-03-19,"06477",0,0,8352,1,41.279497,-73.03295
"5754",2020-03-19,"06478",7,6,6894,5,41.42863,-73.1428835
"5755",2020-03-19,"06479",0,0,7735,2,41.576095,-72.9006965
"5756",2020-03-19,"06480",1,0,8754,2,41.583827,-72.587932
"5757",2020-03-19,"06481",0,0,6537,1,41.5344515,-72.700163
"5758",2020-03-19,"06482",0,0,8075,2,41.4047505,-73.250359
"5759",2020-03-19,"06483",0,0,6803,2,41.384598,-73.0943275
"5760",2020-03-19,"06484",0,0,8700,1,41.315846,-73.135431
"5761",2020-03-19,"06488",0,0,7459,3,41.4674795,-73.240607
"5762",2020-03-19,"06489",0,0,7461,1,41.600498,-72.876422
"5763",2020-03-19,"06490",0,0,7838,2,41.143267183,-73.293099
"5764",2020-03-19,"06492",0,0,8185,1,41.456603,-72.810266
"5765",2020-03-19,"06498",0,0,8753,2,41.308923975,-72.46529632
"5766",2020-03-19,"06504",1,0,7959,1,41.303647,-72.934946
"5767",2020-03-19,"06510",2,0,7949,2,41.307697,-72.926446
"5768",2020-03-19,"06511",1,0,7844,2,41.308047,-72.923896
"5769",2020-03-19,"06512",2,0,7110,3,41.283747,-72.864094
"5770",2020-03-19,"06513",1,0,6381,1,41.315426,-72.8627945
"5771",2020-03-19,"06514",0,0,7337,2,41.3721665,-72.941369
"5772",2020-03-19,"06515",0,0,7479,1,41.3305385,-72.9685975
"5773",2020-03-19,"06516",0,0,7444,2,41.274447,-72.95767324
"5774",2020-03-19,"06517",0,0,6595,2,41.345797,-72.904446
"5775",2020-03-19,"06518",0,0,8992,2,41.417547,-72.907346
"5776",2020-03-19,"06519",6,0,8322,3,41.293447,-72.9385965
"5777",2020-03-19,"06524",1,0,6147,3,41.4298385,-72.993253
"5778",2020-03-19,"06525",0,0,7770,3,41.3530465,-73.0017995
"5779",2020-03-19,"06604",0,0,7023,1,41.188977,-73.211005
"5780",2020-03-19,"06605",0,0,7816,1,41.161449194,-73.216557
"5781",2020-03-19,"06606",2,1,7498,4,41.208796,-73.2115575
"5782",2020-03-19,"06607",1,0,8143,2,41.1762965,-73.1663045
"5783",2020-03-19,"06608",0,0,8335,1,41.188746,-73.180356
"5784",2020-03-19,"06610",0,0,6243,2,41.206646,-73.171405
"5785",2020-03-19,"06611",0,0,9437,1,41.259907,-73.208257
"5786",2020-03-19,"06612",0,0,7935,2,41.2725455,-73.302861
"5787",2020-03-19,"06614",0,0,7393,1,41.230496,-73.1257035
"5788",2020-03-19,"06615",0,0,7436,2,41.1729465,-73.13923432
"5789",2020-03-19,"06702",1,0,7080,3,41.559746,-73.0431255
"5790",2020-03-19,"06704",0,0,8053,2,41.582897,-73.033901
"5791",2020-03-19,"06705",0,0,6981,2,41.551547,-72.992688
"5792",2020-03-19,"06706",0,0,8370,1,41.534596,-73.0231505
"5793",2020-03-19,"06708",0,1,7440,3,41.543396,-73.065152
"5794",2020-03-19,"06710",0,0,6563,3,41.5696465,-73.0468515
"5795",2020-03-19,"06712",0,0,7206,1,41.499397,-72.976401
"5796",2020-03-19,"06716",0,0,6379,2,41.598854,-72.9775585
"5797",2020-03-19,"06750",0,0,7491,2,41.7249315,-73.2564865
"5798",2020-03-19,"06751",0,0,7663,1,41.6421055,-73.211003
"5799",2020-03-19,"06752",0,0,8991,1,41.517055,-73.358267
"5800",2020-03-19,"06754",0,0,6693,1,41.7976265,-73.3687625
"5801",2020-03-19,"06755",0,0,7620,1,41.646678,-73.480072
"5802",2020-03-19,"06756",0,0,9044,1,41.8488635,-73.2362045
"5803",2020-03-19,"06757",0,0,8177,2,41.728729495,-73.44868737
"5804",2020-03-19,"06759",0,0,7427,1,41.7560665,-73.2157455
"5805",2020-03-19,"06762",1,0,7203,2,41.528874,-73.117314
"5806",2020-03-19,"06763",0,0,6819,2,41.69008,-73.211809
"5807",2020-03-19,"06770",0,0,7755,3,41.487842,-73.061246
"5808",2020-03-19,"06776",0,0,7812,2,41.5873105,-73.4159895
"5809",2020-03-19,"06777",1,0,7571,1,41.708186,-73.3326235
"5810",2020-03-19,"06778",0,0,7291,2,41.694945,-73.108706
"5811",2020-03-19,"06779",0,1,6477,3,41.5953465,-73.080253
"5812",2020-03-19,"06782",0,0,8147,1,41.6576475,-73.047044
"5813",2020-03-19,"06783",0,0,6892,2,41.553791,-73.301041
"5814",2020-03-19,"06784",0,0,7390,1,41.581341899,-73.48735161
"5815",2020-03-19,"06785",1,1,6928,3,41.7081015,-73.448479
"5816",2020-03-19,"06786",0,0,7804,1,41.6642475,-73.019497
"5817",2020-03-19,"06787",0,0,8060,1,41.679492,-73.102229
"5818",2020-03-19,"06790",0,0,7134,2,41.8393655,-73.1254955
"5819",2020-03-19,"06791",0,0,7731,2,41.720315,-73.060313
"5820",2020-03-19,"06793",0,0,6568,1,41.636105,-73.297241
"5821",2020-03-19,"06794",0,0,6149,1,41.6413695,-73.3239855
"5822",2020-03-19,"06795",1,1,8106,3,41.615246,-73.117246
"5823",2020-03-19,"06796",0,0,7334,2,41.874194,-73.3521925
"5824",2020-03-19,"06798",0,1,7936,3,41.562687,-73.2062455
"5825",2020-03-19,"06801",0,0,7422,3,41.3806945,-73.3915145
"5826",2020-03-19,"06804",1,0,6295,1,41.4673445,-73.388264
"5827",2020-03-19,"06807",0,0,8262,1,41.0620965,-73.5880685
"5828",2020-03-19,"06810",0,1,6796,3,41.3781445,-73.4690945
"5829",2020-03-19,"06811",0,0,8313,1,41.423144,-73.47701706
"5830",2020-03-19,"06812",0,0,7934,3,41.486794,-73.4910675
"5831",2020-03-19,"06820",1,0,7418,2,41.0753465,-73.481017
"5832",2020-03-19,"06830",0,0,6673,2,41.0422335,-73.62692
"5833",2020-03-19,"06831",0,0,7586,1,41.081675289,-73.6635725
"5834",2020-03-19,"06840",0,1,8912,3,41.162787137,-73.50212314
"5835",2020-03-19,"06850",0,0,8236,1,41.127096,-73.442314
"5836",2020-03-19,"06851",0,0,7934,1,41.139596,-73.405613
"5837",2020-03-19,"06853",0,0,7550,2,41.0694885,-73.4376635
"5838",2020-03-19,"06854",0,0,7827,2,41.091746,-73.4320135
"5839",2020-03-19,"06855",1,0,7445,3,41.102351341,-73.3981625
"5840",2020-03-19,"06870",0,1,6996,3,41.0330965,-73.5693675
"5841",2020-03-19,"06877",0,0,8180,2,41.307351587,-73.4947135
"5842",2020-03-19,"06878",0,0,6660,1,41.03435812,-73.5826185
"5843",2020-03-19,"06880",0,0,7524,2,41.144796454,-73.3427615
"5844",2020-03-19,"06883",0,0,7116,1,41.2246455,-73.3775635
"5845",2020-03-19,"06896",0,0,6906,1,41.302195,-73.388264
"5846",2020-03-19,"06897",0,0,6801,1,41.209449,-73.44091207
"5847",2020-03-19,"06901",1,0,8444,3,41.0526965,-73.5356165
"5848",2020-03-19,"06902",0,0,6849,1,41.0609965,-73.542467
"5849",2020-03-19,"06903",0,0,6518,1,41.126685418,-73.570019
"5850",2020-03-19,"06905",0,0,7258,1,41.085846,-73.5449175
"5851",2020-03-19,"06906",0,0,7898,1,41.077346,-73.5208165
"5852",2020-03-19,"06907",1,1,7072,4,41.097796,-73.5188285
"5853",2020-03-20,"06001",0,0,6618,1,41.7922485,-72.8546215
"5854",2020-03-20,"06002",0,1,6949,2,41.852748,-72.736193
"5855",2020-03-20,"06010",0,0,6295,2,41.681598,-72.940477
"5856",2020-03-20,"06013",0,0,7777,1,41.7586945,-72.95751
"5857",2020-03-20,"06016",0,0,8025,1,41.9068475,-72.5516315
"5858",2020-03-20,"06018",0,0,8353,2,42.021107878,-73.29613924
"5859",2020-03-20,"06019",0,0,9038,3,41.852411,-72.8994735
"5860",2020-03-20,"06020",0,0,7409,1,41.8742965,-72.8993385
"5861",2020-03-20,"06021",0,0,7938,1,42.016421379,-73.1119775
"5862",2020-03-20,"06022",0,0,7138,2,41.866526,-72.920646
"5863",2020-03-20,"06023",0,0,7539,1,41.6139485,-72.7205765
"5864",2020-03-20,"06024",0,0,7230,2,42.021986,-73.269836
"5865",2020-03-20,"06026",0,0,8688,1,41.9385965,-72.735138
"5866",2020-03-20,"06027",2,1,6976,4,42.004306649,-72.913469
"5867",2020-03-20,"06029",0,0,7215,2,41.907197,-72.4231275
"5868",2020-03-20,"06031",0,0,7372,2,41.946962,-73.3304885
"5869",2020-03-20,"06032",0,0,7960,1,41.725199,-72.8295075
"5870",2020-03-20,"06033",0,0,7295,1,41.703899,-72.5461325
"5871",2020-03-20,"06035",0,0,7555,1,41.960306365,-72.79614
"5872",2020-03-20,"06037",0,0,6709,3,41.603448,-72.7762915
"5873",2020-03-20,"06039",0,0,6303,2,41.967320505,-73.43203767
"5874",2020-03-20,"06040",0,0,6193,2,41.7770485,-72.523631
"5875",2020-03-20,"06043",0,0,7412,1,41.766929,-72.438478
"5876",2020-03-20,"06051",0,0,8556,1,41.666649,-72.769641
"5877",2020-03-20,"06052",0,0,7542,2,41.6571985,-72.8041925
"5878",2020-03-20,"06053",0,0,7575,2,41.690297,-72.7906915
"5879",2020-03-20,"06057",0,0,6948,2,41.85597,-73.0064315
"5880",2020-03-20,"06058",0,0,8470,2,41.959432588,-73.199483
"5881",2020-03-20,"06059",0,0,8048,2,41.928609,-72.916584
"5882",2020-03-20,"06060",0,1,8383,2,41.996753,-72.8444925
"5883",2020-03-20,"06062",0,0,8372,1,41.6738525,-72.8539445
"5884",2020-03-20,"06063",0,0,5711,2,41.9320325,-72.966924
"5885",2020-03-20,"06065",0,0,6607,1,41.976322423,-73.02232
"5886",2020-03-20,"06066",0,0,6782,1,41.8358975,-72.4632105
"5887",2020-03-20,"06067",0,0,8042,1,41.657749,-72.662687
"5888",2020-03-20,"06068",0,1,8758,3,42.0082755,-73.41461884
"5889",2020-03-20,"06069",0,0,8183,2,41.855067717,-73.44148419
"5890",2020-03-20,"06070",0,0,6861,1,41.868613,-72.8216415
"5891",2020-03-20,"06071",0,0,7242,1,41.9908563,-72.4517345
"5892",2020-03-20,"06073",0,0,7504,1,41.663449,-72.554933
"5893",2020-03-20,"06074",0,0,7977,2,41.833848,-72.5705325
"5894",2020-03-20,"06076",0,0,6367,3,41.986640815,-72.2533375
"5895",2020-03-20,"06078",1,0,9051,1,41.976171629,-72.65770167
"5896",2020-03-20,"06081",0,0,8078,1,41.905697,-72.7715895
"5897",2020-03-20,"06082",0,0,7339,2,41.984446,-72.5570815
"5898",2020-03-20,"06084",0,1,6970,1,41.882047,-72.361168
"5899",2020-03-20,"06085",0,0,7431,1,41.7468985,-72.880995
"5900",2020-03-20,"06088",0,0,7568,1,41.9033475,-72.592533
"5901",2020-03-20,"06089",2,2,9156,4,41.8387975,-72.831442
"5902",2020-03-20,"06090",0,0,7312,2,41.9545455,-72.8658435
"5903",2020-03-20,"06091",3,1,5732,4,42.002732904,-72.9820655
"5904",2020-03-20,"06092",3,0,7330,4,41.861663,-72.8497045
"5905",2020-03-20,"06093",1,0,7239,2,42.005542,-72.72442587
"5906",2020-03-20,"06095",0,0,7567,2,41.865898,-72.6818835
"5907",2020-03-20,"06096",0,0,7424,1,41.9234965,-72.6594105
"5908",2020-03-20,"06098",0,0,7786,2,41.946750222,-73.0648565
"5909",2020-03-20,"06103",0,0,8259,2,41.768549,-72.6745365
"5910",2020-03-20,"06105",0,0,7785,3,41.7779495,-72.702138
"5911",2020-03-20,"06106",0,1,8034,3,41.7414495,-72.687187
"5912",2020-03-20,"06107",0,0,7893,1,41.75265,-72.758573
"5913",2020-03-20,"06108",0,0,6610,1,41.777599,-72.621378
"5914",2020-03-20,"06109",0,0,5573,1,41.7036995,-72.662837
"5915",2020-03-20,"06110",0,0,8027,1,41.73425,-72.7381895
"5916",2020-03-20,"06111",0,0,6646,2,41.6856495,-72.731196
"5917",2020-03-20,"06112",0,0,7474,1,41.791187,-72.6968875
"5918",2020-03-20,"06114",0,1,8959,3,41.7454495,-72.670287
"5919",2020-03-20,"06117",0,0,7472,2,41.7813995,-72.7574895
"5920",2020-03-20,"06118",2,0,7752,3,41.7448355,-72.6121345
"5921",2020-03-20,"06119",2,0,7227,4,41.7637495,-72.7265885
"5922",2020-03-20,"06120",0,0,8858,1,41.788049,-72.667336
"5923",2020-03-20,"06226",0,0,8015,1,41.7093655,-72.2109645
"5924",2020-03-20,"06231",0,0,7282,2,41.627599,-72.372719
"5925",2020-03-20,"06232",0,0,7407,2,41.732026,-72.374618
"5926",2020-03-20,"06234",1,1,7248,3,41.784606,-71.9628505
"5927",2020-03-20,"06235",0,0,7228,1,41.811508,-72.1279515
"5928",2020-03-20,"06237",0,0,6841,2,41.690941,-72.2980185
"5929",2020-03-20,"06238",0,0,6938,2,41.777595,-72.334272
"5930",2020-03-20,"06239",0,0,7485,2,41.788984,-71.85521753
"5931",2020-03-20,"06241",1,0,9115,3,41.853812813,-71.86030059
"5932",2020-03-20,"06242",0,0,9083,2,41.901662,-72.100683
"5933",2020-03-20,"06247",0,0,6065,1,41.764698,-72.068482
"5934",2020-03-20,"06248",0,0,6639,3,41.682179,-72.4007775
"5935",2020-03-20,"06249",0,1,8661,2,41.6265445,-72.245804
"5936",2020-03-20,"06250",1,2,8171,4,41.781562,-72.2061075
"5937",2020-03-20,"06254",0,1,7594,4,41.6142705,-72.149072
"5938",2020-03-20,"06255",0,1,7952,3,41.978582407,-71.901796
"5939",2020-03-20,"06256",0,0,7252,1,41.7561135,-72.1288565
"5940",2020-03-20,"06259",0,0,8148,1,41.8618165,-71.9943135
"5941",2020-03-20,"06260",0,0,8833,3,41.90082831,-71.86525094
"5942",2020-03-20,"06262",0,0,7880,1,42.020178091,-71.9478735
"5943",2020-03-20,"06264",1,0,7078,3,41.6930585,-72.102132
"5944",2020-03-20,"06266",0,1,7296,3,41.6737795,-72.1482635
"5945",2020-03-20,"06268",0,0,7187,2,41.7911465,-72.2532095
"5946",2020-03-20,"06269",0,0,7587,1,41.804209,-72.250869
"5947",2020-03-20,"06277",0,0,7711,1,41.977030122,-71.8610759
"5948",2020-03-20,"06278",0,0,7673,1,41.895535,-72.164752
"5949",2020-03-20,"06279",0,0,6754,1,41.8966655,-72.2733795
"5950",2020-03-20,"06280",0,0,7843,1,41.70083,-72.138186
"5951",2020-03-20,"06281",0,0,6562,1,41.969208257,-72.01467455
"5952",2020-03-20,"06282",0,0,8572,1,41.9423045,-72.061495
"5953",2020-03-20,"06320",0,0,9511,2,41.345452583,-72.1087705
"5954",2020-03-20,"06330",0,0,8123,3,41.642066,-72.067582
"5955",2020-03-20,"06331",0,0,7623,1,41.697212,-71.99386
"5956",2020-03-20,"06333",5,8,8956,5,41.3765475,-72.2368105
"5957",2020-03-20,"06334",0,0,6619,1,41.546748,-72.179573
"5958",2020-03-20,"06335",0,0,7203,1,41.439648,-72.062324
"5959",2020-03-20,"06336",1,0,7805,3,41.580798,-72.194556
"5960",2020-03-20,"06339",0,0,7669,1,41.4442295,-71.9988785
"5961",2020-03-20,"06340",0,0,8262,1,41.358567831,-72.035169
"5962",2020-03-20,"06351",0,0,7946,3,41.599186,-71.962785
"5963",2020-03-20,"06354",1,0,6348,4,41.7048385,-71.8489915
"5964",2020-03-20,"06355",2,1,6779,4,41.376712004,-71.9765675
"5965",2020-03-20,"06357",0,0,7269,1,41.331056721,-72.215723
"5966",2020-03-20,"06359",0,0,8105,2,41.472796406,-71.87991184
"5967",2020-03-20,"06360",0,0,8372,2,41.536679,-72.0022545
"5968",2020-03-20,"06365",0,0,8366,2,41.519179,-71.95439
"5969",2020-03-20,"06370",1,0,6507,3,41.4645975,-72.188621
"5970",2020-03-20,"06371",0,0,6415,2,41.359299358,-72.33961925
"5971",2020-03-20,"06373",0,0,7287,1,41.669529314,-71.8055435
"5972",2020-03-20,"06374",0,0,8958,2,41.69105,-71.909045
"5973",2020-03-20,"06375",0,0,6667,2,41.398998,-72.1329215
"5974",2020-03-20,"06376",0,0,8129,2,41.2947745,-72.256424
"5975",2020-03-20,"06377",0,0,6633,1,41.720241757,-71.81899347
"5976",2020-03-20,"06378",0,0,6909,2,41.380467223,-71.9177436
"5977",2020-03-20,"06379",0,0,8732,3,41.368473572,-71.86416896
"5978",2020-03-20,"06380",0,0,9008,1,41.570348,-72.0544705
"5979",2020-03-20,"06382",0,0,6595,2,41.461548,-72.130872
"5980",2020-03-20,"06384",0,0,7362,1,41.5770525,-71.86072971
"5981",2020-03-20,"06385",0,0,7004,3,41.359548,-72.1602215
"5982",2020-03-20,"06401",0,0,7789,2,41.3432825,-73.0706515
"5983",2020-03-20,"06403",0,0,8139,2,41.418219,-73.0588355
"5984",2020-03-20,"06405",0,0,7150,1,41.28827042,-72.794942
"5985",2020-03-20,"06409",1,0,8192,3,41.3488045,-72.4178625
"5986",2020-03-20,"06410",2,3,8036,4,41.505947,-72.9081225
"5987",2020-03-20,"06412",0,1,8202,1,41.403088,-72.483442
"5988",2020-03-20,"06413",0,0,7284,2,41.298622694,-72.53628225
"5989",2020-03-20,"06415",0,0,7637,1,41.5471395,-72.343027
"5990",2020-03-20,"06416",0,0,6518,2,41.606102,-72.66779
"5991",2020-03-20,"06417",0,0,7912,2,41.367911,-72.4540115
"5992",2020-03-20,"06418",0,0,6294,2,41.327146,-73.0815475
"5993",2020-03-20,"06419",0,0,8835,2,41.376444,-72.583236
"5994",2020-03-20,"06420",0,0,8456,1,41.4858115,-72.267777
"5995",2020-03-20,"06422",0,0,7034,2,41.4617685,-72.6775505
"5996",2020-03-20,"06423",0,0,7508,1,41.477734,-72.390982
"5997",2020-03-20,"06424",1,0,8099,2,41.5572605,-72.4947215
"5998",2020-03-20,"06426",0,0,8312,2,41.352391,-72.3999315
"5999",2020-03-20,"06430",0,1,7009,3,41.174596,-73.28431
"6000",2020-03-20,"06432",0,0,6626,1,41.196246,-73.2446085
"6001",2020-03-20,"06437",0,1,7014,3,41.3391385,-72.690719
"6002",2020-03-20,"06438",0,0,6512,1,41.4601525,-72.4975835
"6003",2020-03-20,"06441",0,0,6914,1,41.4628325,-72.580045
"6004",2020-03-20,"06442",0,0,7207,2,41.344698,-72.444631
"6005",2020-03-20,"06443",0,0,7867,1,41.3443485,-72.60872551
"6006",2020-03-20,"06447",0,0,7111,2,41.636349,-72.4567795
"6007",2020-03-20,"06450",1,0,6817,3,41.537225,-72.7800865
"6008",2020-03-20,"06451",0,0,9683,1,41.5422135,-72.8195295
"6009",2020-03-20,"06455",0,0,6810,1,41.518291,-72.7130475
"6010",2020-03-20,"06457",0,0,7069,2,41.5496975,-72.653095
"6011",2020-03-20,"06460",0,1,7446,2,41.2240965,-73.05286363
"6012",2020-03-20,"06468",0,0,7797,1,41.3418455,-73.231708
"6013",2020-03-20,"06469",0,0,9136,1,41.5061835,-72.4430765
"6014",2020-03-20,"06470",0,2,7363,3,41.394745,-73.3142115
"6015",2020-03-20,"06471",0,0,8351,2,41.338597,-72.782892
"6016",2020-03-20,"06472",0,0,6651,2,41.376419,-72.7691915
"6017",2020-03-20,"06473",0,0,7767,3,41.383447,-72.8634905
"6018",2020-03-20,"06475",0,1,6844,3,41.301433,-72.390459
"6019",2020-03-20,"06477",0,0,8352,1,41.279497,-73.03295
"6020",2020-03-20,"06478",8,4,6894,5,41.42863,-73.1428835
"6021",2020-03-20,"06479",0,0,7735,2,41.576095,-72.9006965
"6022",2020-03-20,"06480",0,0,8754,2,41.583827,-72.587932
"6023",2020-03-20,"06481",0,0,6537,1,41.5344515,-72.700163
"6024",2020-03-20,"06482",0,0,8075,2,41.4047505,-73.250359
"6025",2020-03-20,"06483",0,0,6803,2,41.384598,-73.0943275
"6026",2020-03-20,"06484",0,0,8700,1,41.315846,-73.135431
"6027",2020-03-20,"06488",0,1,7459,3,41.4674795,-73.240607
"6028",2020-03-20,"06489",0,0,7461,1,41.600498,-72.876422
"6029",2020-03-20,"06490",0,0,7838,2,41.143267183,-73.293099
"6030",2020-03-20,"06492",0,0,8185,1,41.456603,-72.810266
"6031",2020-03-20,"06498",0,1,8753,2,41.308923975,-72.46529632
"6032",2020-03-20,"06504",0,0,7959,1,41.303647,-72.934946
"6033",2020-03-20,"06510",3,0,7949,2,41.307697,-72.926446
"6034",2020-03-20,"06511",1,0,7844,2,41.308047,-72.923896
"6035",2020-03-20,"06512",4,0,7110,3,41.283747,-72.864094
"6036",2020-03-20,"06513",1,0,6381,1,41.315426,-72.8627945
"6037",2020-03-20,"06514",0,0,7337,2,41.3721665,-72.941369
"6038",2020-03-20,"06515",1,0,7479,1,41.3305385,-72.9685975
"6039",2020-03-20,"06516",0,0,7444,2,41.274447,-72.95767324
"6040",2020-03-20,"06517",0,0,6595,2,41.345797,-72.904446
"6041",2020-03-20,"06518",0,0,8992,2,41.417547,-72.907346
"6042",2020-03-20,"06519",5,0,8322,3,41.293447,-72.9385965
"6043",2020-03-20,"06524",0,0,6147,3,41.4298385,-72.993253
"6044",2020-03-20,"06525",0,0,7770,3,41.3530465,-73.0017995
"6045",2020-03-20,"06604",0,0,7023,1,41.188977,-73.211005
"6046",2020-03-20,"06605",0,0,7816,1,41.161449194,-73.216557
"6047",2020-03-20,"06606",0,4,7498,4,41.208796,-73.2115575
"6048",2020-03-20,"06607",0,0,8143,2,41.1762965,-73.1663045
"6049",2020-03-20,"06608",0,0,8335,1,41.188746,-73.180356
"6050",2020-03-20,"06610",0,0,6243,2,41.206646,-73.171405
"6051",2020-03-20,"06611",0,0,9437,1,41.259907,-73.208257
"6052",2020-03-20,"06612",0,0,7935,2,41.2725455,-73.302861
"6053",2020-03-20,"06614",0,0,7393,1,41.230496,-73.1257035
"6054",2020-03-20,"06615",0,0,7436,2,41.1729465,-73.13923432
"6055",2020-03-20,"06702",1,0,7080,3,41.559746,-73.0431255
"6056",2020-03-20,"06704",0,0,8053,2,41.582897,-73.033901
"6057",2020-03-20,"06705",0,0,6981,2,41.551547,-72.992688
"6058",2020-03-20,"06706",0,0,8370,1,41.534596,-73.0231505
"6059",2020-03-20,"06708",1,0,7440,3,41.543396,-73.065152
"6060",2020-03-20,"06710",0,1,6563,3,41.5696465,-73.0468515
"6061",2020-03-20,"06712",0,0,7206,1,41.499397,-72.976401
"6062",2020-03-20,"06716",0,0,6379,2,41.598854,-72.9775585
"6063",2020-03-20,"06750",0,0,7491,2,41.7249315,-73.2564865
"6064",2020-03-20,"06751",0,0,7663,1,41.6421055,-73.211003
"6065",2020-03-20,"06752",0,0,8991,1,41.517055,-73.358267
"6066",2020-03-20,"06754",0,0,6693,1,41.7976265,-73.3687625
"6067",2020-03-20,"06755",0,0,7620,1,41.646678,-73.480072
"6068",2020-03-20,"06756",0,0,9044,1,41.8488635,-73.2362045
"6069",2020-03-20,"06757",1,0,8177,2,41.728729495,-73.44868737
"6070",2020-03-20,"06759",0,0,7427,1,41.7560665,-73.2157455
"6071",2020-03-20,"06762",0,0,7203,2,41.528874,-73.117314
