Date,Total Count ,count_ag0_4,count5_17,count18_64,count65p
9/27/2012,103,22,12,58,11
9/28/2012,109,27,8,58,16
9/29/2012,84,17,3,56,8
9/30/2012,105,26,9,61,9
10/1/2012,113,23,14,58,18
10/2/2012,125,38,15,59,13
10/3/2012,112,29,11,52,20
10/4/2012,116,22,10,68,16
10/5/2012,117,32,14,53,18
10/6/2012,104,26,9,56,13
10/7/2012,87,28,6,42,11
10/8/2012,120,36,7,63,14
10/9/2012,123,23,14,66,20
10/10/2012,108,24,16,53,15
10/11/2012,113,34,6,60,13
10/12/2012,104,20,7,55,22
10/13/2012,77,19,6,42,10
10/14/2012,115,37,9,60,9
10/15/2012,138,33,21,66,18
10/16/2012,133,42,15,61,15
10/17/2012,108,25,14,53,16
10/18/2012,120,29,12,68,11
10/19/2012,101,19,10,53,19
10/20/2012,109,34,14,49,12
10/21/2012,111,29,13,56,13
10/22/2012,155,45,16,76,18
10/23/2012,138,40,20,67,11
10/24/2012,125,37,18,55,15
10/25/2012,127,33,21,55,18
10/26/2012,111,31,9,57,14
10/27/2012,109,28,11,57,13
10/28/2012,98,23,13,43,19
10/29/2012,59,15,1,29,14
10/30/2012,107,35,4,55,13
10/31/2012,123,27,11,70,15
11/1/2012,104,27,12,53,12
11/2/2012,103,32,9,50,12
11/3/2012,114,36,12,50,16
11/4/2012,127,32,12,58,25
11/5/2012,106,27,8,59,12
11/6/2012,106,28,10,55,13
11/7/2012,96,22,10,47,17
11/8/2012,97,26,6,47,18
11/9/2012,90,28,8,39,15
11/10/2012,106,26,6,59,15
11/11/2012,109,33,10,52,14
11/12/2012,141,37,15,64,25
11/13/2012,111,32,14,47,18
11/14/2012,129,32,13,72,12
11/15/2012,121,34,19,51,17
11/16/2012,103,31,12,49,11
11/17/2012,117,35,11,54,17
11/18/2012,120,31,16,57,16
11/19/2012,134,33,21,65,15
11/20/2012,117,29,7,67,14
11/21/2012,127,29,14,67,17
11/22/2012,81,27,7,37,10
11/23/2012,127,37,13,59,18
11/24/2012,144,35,15,75,19
11/25/2012,147,45,17,64,21
11/26/2012,166,54,21,71,20
11/27/2012,164,44,25,71,24
11/28/2012,148,43,17,66,22
11/29/2012,139,45,22,54,18
11/30/2012,142,43,8,73,18
12/1/2012,118,27,12,66,13
12/2/2012,147,58,18,57,14
12/3/2012,196,47,23,104,22
12/4/2012,176,44,20,96,16
12/5/2012,160,53,20,73,14
12/6/2012,136,37,17,58,24
12/7/2012,147,44,13,64,26
12/8/2012,177,57,25,71,24
12/9/2012,162,54,19,70,19
12/10/2012,181,48,16,90,27
12/11/2012,157,41,26,78,12
12/12/2012,169,49,26,76,18
12/13/2012,151,49,17,70,15
12/14/2012,155,49,19,71,16
12/15/2012,152,56,15,64,17
12/16/2012,160,48,21,74,17
12/17/2012,210,60,37,89,24
12/18/2012,168,36,29,93,10
12/19/2012,180,58,24,74,24
12/20/2012,172,53,19,79,21
12/21/2012,148,30,17,85,16
12/22/2012,140,49,17,58,16
12/23/2012,173,48,27,85,13
12/24/2012,152,43,18,72,19
12/25/2012,166,51,11,80,24
12/26/2012,217,54,22,113,28
12/27/2012,184,59,26,78,20
12/28/2012,169,55,15,81,18
12/29/2012,177,49,21,95,12
12/30/2012,203,73,22,87,21
12/31/2012,182,49,20,93,20
1/1/2013,170,56,22,71,21
1/2/2013,220,57,32,103,28
1/3/2013,202,48,29,98,27
1/4/2013,193,46,29,87,31
1/5/2013,192,52,26,90,24
1/6/2013,193,61,25,87,20
1/7/2013,259,59,38,134,28
1/8/2013,229,68,23,115,23
1/9/2013,177,60,23,69,25
1/10/2013,191,64,22,84,21
1/11/2013,203,61,31,90,21
1/12/2013,188,68,24,73,23
1/13/2013,232,74,37,103,18
1/14/2013,207,51,35,100,21
1/15/2013,204,58,29,97,20
1/16/2013,183,52,29,73,29
1/17/2013,201,66,27,81,27
1/18/2013,202,59,25,95,23
1/19/2013,161,47,21,75,18
1/20/2013,220,68,29,105,18
1/21/2013,216,60,41,92,23
1/22/2013,220,43,45,112,20
1/23/2013,169,58,16,69,26
1/24/2013,191,55,33,78,25
1/25/2013,160,43,14,83,20
1/26/2013,184,52,28,82,22
1/27/2013,181,54,30,80,17
1/28/2013,234,57,42,108,27
1/29/2013,175,49,20,82,24
1/30/2013,186,49,27,86,24
1/31/2013,186,55,26,86,19
2/1/2013,171,38,19,93,21
2/2/2013,124,44,15,48,17
2/3/2013,162,59,19,67,17
2/4/2013,200,55,24,86,35
2/5/2013,180,51,25,86,18
2/6/2013,179,51,33,77,18
2/7/2013,142,30,19,72,21
2/8/2013,110,21,10,62,17
2/9/2013,157,48,26,66,17
2/10/2013,168,65,21,68,14
2/11/2013,191,47,35,92,17
2/12/2013,176,42,40,77,17
2/13/2013,184,44,18,91,31
2/14/2013,149,47,14,64,24
2/15/2013,163,52,23,70,18
2/16/2013,147,46,25,60,16
2/17/2013,160,52,29,64,15
2/18/2013,139,25,25,74,15
2/19/2013,187,39,32,91,25
2/20/2013,172,35,35,80,22
2/21/2013,180,57,34,66,23
2/22/2013,168,42,21,81,24
2/23/2013,156,52,23,68,13
2/24/2013,151,38,23,66,24
2/25/2013,169,32,31,98,8
2/26/2013,147,41,30,60,16
2/27/2013,165,45,30,66,24
2/28/2013,156,41,22,74,19
3/1/2013,171,48,21,81,21
3/2/2013,158,33,24,89,12
3/3/2013,172,48,25,81,18
3/4/2013,202,40,44,86,32
3/5/2013,213,63,30,98,22
3/6/2013,174,55,29,77,13
3/7/2013,197,48,29,101,19
3/8/2013,163,40,30,79,14
3/9/2013,158,50,20,67,21
3/10/2013,177,53,30,72,22
3/11/2013,200,52,34,88,26
3/12/2013,187,48,29,91,19
3/13/2013,200,56,47,75,22
3/14/2013,170,41,34,74,21
3/15/2013,150,45,12,75,18
3/16/2013,182,56,28,82,16
3/17/2013,158,45,39,62,12
3/18/2013,201,52,51,84,14
3/19/2013,193,51,36,87,19
3/20/2013,207,60,54,70,23
3/21/2013,212,63,42,85,22
3/22/2013,180,50,39,79,12
3/23/2013,138,36,22,66,14
3/24/2013,187,60,35,78,14
3/25/2013,179,46,28,86,19
3/26/2013,197,53,34,92,18
3/27/2013,212,69,29,85,29
3/28/2013,192,56,27,89,20
3/29/2013,196,52,27,92,25
3/30/2013,200,64,30,87,19
3/31/2013,212,68,38,90,16
4/1/2013,206,59,26,95,26
4/2/2013,192,43,34,93,22
4/3/2013,186,61,31,79,15
4/4/2013,207,55,35,95,22
4/5/2013,209,66,27,97,19
4/6/2013,195,66,24,77,28
4/7/2013,192,59,38,78,17
4/8/2013,282,85,64,108,25
4/9/2013,219,58,38,98,25
4/10/2013,193,50,46,77,20
4/11/2013,167,54,33,67,13
4/12/2013,175,52,29,81,13
4/13/2013,207,60,30,96,21
4/14/2013,202,83,28,79,12
4/15/2013,234,68,43,102,21
4/16/2013,201,49,40,90,22
4/17/2013,183,51,26,84,22
4/18/2013,218,74,29,81,34
4/19/2013,185,47,35,87,16
4/20/2013,169,56,35,59,19
4/21/2013,180,74,31,56,19
4/22/2013,176,43,45,70,18
4/23/2013,161,39,40,71,11
4/24/2013,188,45,43,87,13
4/25/2013,167,46,26,83,12
4/26/2013,189,55,30,81,23
4/27/2013,136,40,18,62,16
4/28/2013,162,44,34,67,17
4/29/2013,200,56,38,78,28
4/30/2013,213,58,47,89,19
5/1/2013,163,42,34,76,11
5/2/2013,163,38,29,72,24
5/3/2013,174,51,32,71,20
5/4/2013,162,45,37,60,20
5/5/2013,168,51,33,67,17
5/6/2013,205,51,38,95,21
5/7/2013,159,44,39,60,16
5/8/2013,170,43,22,84,21
5/9/2013,190,51,44,79,16
5/10/2013,175,46,21,80,28
5/11/2013,131,35,31,54,11
5/12/2013,144,40,22,68,14
5/13/2013,171,47,30,71,23
5/14/2013,166,34,32,84,16
5/15/2013,157,38,20,80,18
5/16/2013,149,34,19,81,15
5/17/2013,140,35,23,68,14
5/18/2013,130,26,23,67,14
5/19/2013,120,34,19,57,10
5/20/2013,157,32,22,79,24
5/21/2013,136,33,19,64,20
5/22/2013,146,30,25,73,18
5/23/2013,129,32,14,68,15
5/24/2013,131,31,24,63,13
5/25/2013,102,19,16,50,17
5/26/2013,101,28,10,51,12
5/27/2013,138,36,20,65,17
5/28/2013,145,30,20,75,20
5/29/2013,139,39,20,63,17
5/30/2013,119,25,17,65,12
5/31/2013,110,26,17,47,20
6/1/2013,117,32,19,51,15
6/2/2013,121,29,18,62,12
6/3/2013,155,34,21,78,22
6/4/2013,135,30,20,66,19
6/5/2013,123,25,8,65,25
6/6/2013,114,24,11,63,16
6/7/2013,105,33,14,46,12
6/8/2013,102,32,10,50,10
6/9/2013,104,21,15,52,16
6/10/2013,128,29,13,63,23
6/11/2013,104,25,10,59,10
6/12/2013,127,34,16,60,17
6/13/2013,103,18,7,62,16
6/14/2013,130,30,21,61,18
6/15/2013,104,34,7,46,17
6/16/2013,110,37,7,54,12
6/17/2013,134,40,15,64,15
6/18/2013,120,30,10,63,17
6/19/2013,131,31,11,67,22
6/20/2013,106,19,17,50,20
6/21/2013,122,29,9,63,21
6/22/2013,119,25,10,58,26
6/23/2013,114,23,11,65,15
6/24/2013,149,34,19,74,22
6/25/2013,121,25,8,70,18
6/26/2013,98,15,8,61,14
6/27/2013,116,26,11,66,13
6/28/2013,104,30,10,52,12
6/29/2013,117,31,13,49,24
6/30/2013,123,34,14,54,21
7/1/2013,131,28,11,75,17
7/2/2013,125,30,10,67,18
7/3/2013,114,20,13,68,13
7/4/2013,118,28,9,66,15
7/5/2013,130,27,10,69,24
7/6/2013,133,38,13,72,10
7/7/2013,97,17,11,54,15
7/8/2013,132,28,20,65,19
7/9/2013,124,30,13,66,15
7/10/2013,124,38,10,62,14
7/11/2013,126,31,8,68,19
7/12/2013,120,31,8,64,17
7/13/2013,119,32,10,59,18
7/14/2013,121,29,16,64,12
7/15/2013,132,35,10,72,15
7/16/2013,110,29,6,59,16
7/17/2013,129,29,12,66,22
7/18/2013,101,25,14,48,14
7/19/2013,105,25,9,52,19
7/20/2013,108,26,13,53,16
7/21/2013,96,20,11,51,14
7/22/2013,144,35,11,76,22
7/23/2013,137,34,17,64,22
7/24/2013,118,28,7,69,14
7/25/2013,141,32,13,83,13
7/26/2013,131,37,12,60,22
7/27/2013,121,33,9,61,18
7/28/2013,115,36,11,53,15
7/29/2013,129,34,15,58,22
7/30/2013,138,16,10,96,16
7/31/2013,117,26,8,74,9
8/1/2013,115,20,10,70,15
8/2/2013,106,22,7,62,15
8/3/2013,122,29,8,63,22
8/4/2013,124,30,7,67,20
8/5/2013,132,24,15,68,25
8/6/2013,134,32,12,73,17
8/7/2013,112,31,13,58,10
8/8/2013,137,27,9,79,22
8/9/2013,93,17,12,50,14
8/10/2013,124,26,11,66,21
8/11/2013,120,34,12,64,10
8/12/2013,133,34,12,72,15
8/13/2013,118,28,13,58,19
8/14/2013,117,39,9,55,14
8/15/2013,133,35,17,59,22
8/16/2013,127,38,15,62,12
8/17/2013,112,32,13,54,13
8/18/2013,146,39,19,70,18
8/19/2013,150,34,11,81,24
8/20/2013,125,20,14,64,27
8/21/2013,113,21,11,62,19
8/22/2013,98,21,7,51,19
8/23/2013,99,27,11,52,9
8/24/2013,117,28,13,57,19
8/25/2013,117,35,12,53,17
8/26/2013,124,30,12,62,20
8/27/2013,121,36,5,60,20
8/28/2013,118,24,9,70,15
8/29/2013,122,29,12,67,14
8/30/2013,131,32,13,71,15
8/31/2013,106,31,7,56,12
9/1/2013,108,27,11,56,14
9/2/2013,121,33,9,63,16
9/3/2013,128,41,13,50,24
9/4/2013,118,33,6,66,13
9/5/2013,117,22,8,65,22
9/6/2013,125,35,12,59,19
9/7/2013,107,31,13,47,16
9/8/2013,106,33,12,45,16
9/9/2013,114,22,13,60,19
9/10/2013,125,30,11,71,13
9/11/2013,107,28,11,53,15
9/12/2013,99,20,13,49,17
9/13/2013,110,21,12,56,21
9/14/2013,107,35,6,51,15
9/15/2013,103,31,11,44,17
9/16/2013,112,27,14,57,14
9/17/2013,109,29,11,52,17
9/18/2013,108,25,16,50,17
9/19/2013,99,29,10,48,12
9/20/2013,118,37,5,58,18
9/21/2013,104,33,13,38,20
9/22/2013,104,22,14,48,20
9/23/2013,102,23,11,54,14
9/24/2013,117,35,19,41,22
9/25/2013,103,22,16,53,12
9/26/2013,134,29,27,66,12
9/27/2013,100,27,9,51,13
9/28/2013,101,28,12,45,16
9/29/2013,101,21,14,48,18
9/30/2013,128,32,18,58,20
10/1/2013,113,34,14,54,11
10/2/2013,102,24,14,50,14
10/3/2013,138,31,20,66,21
10/4/2013,140,31,15,75,19
10/5/2013,99,30,5,54,10
10/6/2013,128,36,24,56,12
10/7/2013,117,24,12,64,17
10/8/2013,123,34,22,47,20
10/9/2013,111,29,13,56,13
10/10/2013,107,29,13,51,14
10/11/2013,95,27,8,45,15
10/12/2013,99,35,8,45,11
10/13/2013,79,25,11,31,12
10/14/2013,120,41,7,57,15
10/15/2013,137,36,17,62,22
10/16/2013,102,22,13,54,13
10/17/2013,111,24,17,61,9
10/18/2013,118,29,9,58,22
10/19/2013,104,34,12,43,15
10/20/2013,103,38,12,43,10
10/21/2013,134,34,17,66,17
10/22/2013,113,24,16,53,20
10/23/2013,115,28,16,55,16
10/24/2013,124,32,23,48,21
10/25/2013,127,31,22,53,21
10/26/2013,108,29,11,48,20
10/27/2013,109,30,19,41,19
10/28/2013,125,31,11,63,20
10/29/2013,104,26,11,48,19
10/30/2013,108,27,21,46,14
10/31/2013,103,22,14,50,17
11/1/2013,109,23,15,57,14
11/2/2013,109,32,13,49,15
11/3/2013,114,47,18,40,9
11/4/2013,141,37,19,70,15
11/5/2013,101,29,13,45,14
11/6/2013,134,47,20,57,10
11/7/2013,100,21,16,43,20
11/8/2013,114,33,10,58,13
11/9/2013,103,31,17,43,12
11/10/2013,114,34,12,50,18
11/11/2013,127,34,15,61,17
11/12/2013,109,29,22,51,7
11/13/2013,128,35,16,61,16
11/14/2013,150,50,27,53,20
11/15/2013,120,32,13,66,9
11/16/2013,117,37,12,54,14
11/17/2013,124,33,28,48,15
11/18/2013,166,37,29,81,19
11/19/2013,131,31,23,64,13
11/20/2013,129,27,27,56,19
11/21/2013,133,46,11,60,16
11/22/2013,144,39,23,63,19
11/23/2013,117,43,15,45,14
11/24/2013,120,51,17,43,9
11/25/2013,146,46,21,67,12
11/26/2013,139,35,20,67,17
11/27/2013,136,46,24,52,14
11/28/2013,97,30,21,34,12
11/29/2013,122,36,17,54,15
11/30/2013,143,56,27,49,11
12/1/2013,161,58,20,67,16
12/2/2013,198,47,41,93,17
12/3/2013,163,46,24,80,13
12/4/2013,190,47,43,77,23
12/5/2013,162,35,34,74,19
12/6/2013,150,38,22,76,14
12/7/2013,122,36,24,50,12
12/8/2013,130,40,22,58,10
12/9/2013,176,49,32,74,21
12/10/2013,157,41,27,73,16
12/11/2013,143,36,24,64,19
12/12/2013,147,51,31,55,10
12/13/2013,139,46,26,57,10
12/14/2013,127,33,17,58,19
12/15/2013,137,50,28,46,13
12/16/2013,157,36,26,80,15
12/17/2013,146,32,21,82,11
12/18/2013,141,45,22,58,16
12/19/2013,146,41,23,68,14
12/20/2013,133,37,22,54,20
12/21/2013,126,35,13,57,21
12/22/2013,144,43,24,57,20
12/23/2013,170,42,31,82,15
12/24/2013,124,34,19,57,14
12/25/2013,116,36,17,54,9
12/26/2013,173,45,18,78,32
12/27/2013,185,47,18,94,26
12/28/2013,176,51,30,83,12
12/29/2013,148,38,23,66,21
12/30/2013,185,53,16,95,21
12/31/2013,119,35,13,60,11
1/1/2014,130,34,15,72,9
1/2/2014,178,41,19,104,14
1/3/2014,107,32,8,52,15
1/4/2014,141,42,21,66,12
1/5/2014,143,49,26,57,11
1/6/2014,149,35,20,72,22
1/7/2014,114,21,17,64,12
1/8/2014,126,17,25,63,21
1/9/2014,128,33,22,57,16
1/10/2014,129,30,18,66,15
1/11/2014,137,43,25,58,11
1/12/2014,132,36,19,61,16
1/13/2014,170,42,38,76,14
1/14/2014,154,32,20,86,16
1/15/2014,150,46,17,69,18
1/16/2014,163,39,21,86,17
1/17/2014,145,46,16,63,20
1/18/2014,132,37,10,68,17
1/19/2014,143,43,22,64,14
1/20/2014,157,53,20,67,17
1/21/2014,149,30,22,75,22
1/22/2014,140,45,20,58,17
1/23/2014,143,35,19,69,20
1/24/2014,129,36,14,66,13
1/25/2014,113,34,14,55,10
1/26/2014,147,36,26,69,16
1/27/2014,158,49,28,64,17
1/28/2014,134,25,19,77,13
1/29/2014,128,26,14,67,21
1/30/2014,116,32,20,50,14
1/31/2014,125,21,19,59,26
2/1/2014,158,37,19,74,28
2/2/2014,158,33,33,77,15
2/3/2014,139,35,25,66,13
2/4/2014,142,33,24,69,16
2/5/2014,132,34,23,60,15
2/6/2014,147,42,23,71,11
2/7/2014,135,29,29,62,15
2/8/2014,125,40,12,54,19
2/9/2014,139,45,20,60,14
2/10/2014,157,41,30,72,14
2/11/2014,149,30,26,77,16
2/12/2014,168,37,29,82,20
2/13/2014,115,26,13,61,15
2/14/2014,115,24,11,69,11
2/15/2014,123,30,17,58,18
2/16/2014,155,41,22,79,13
2/17/2014,145,37,19,66,23
2/18/2014,160,30,11,96,23
2/19/2014,173,40,24,87,22
2/20/2014,142,37,18,73,14
2/21/2014,126,26,18,71,11
2/22/2014,126,35,15,62,14
2/23/2014,117,28,14,57,18
2/24/2014,156,39,25,81,11
2/25/2014,146,38,21,68,19
2/26/2014,124,21,20,71,12
2/27/2014,142,30,24,73,15
2/28/2014,145,30,19,79,17
3/1/2014,135,37,16,63,19
3/2/2014,180,40,27,90,23
3/3/2014,174,38,28,86,22
3/4/2014,180,32,25,109,14
3/5/2014,180,50,32,85,13
3/6/2014,159,36,29,77,17
3/7/2014,154,42,12,80,20
3/8/2014,153,40,29,70,14
3/9/2014,189,57,42,76,14
3/10/2014,221,48,48,101,24
3/11/2014,214,58,35,99,22
3/12/2014,181,40,36,87,18
3/13/2014,164,48,27,68,21
3/14/2014,196,44,34,90,28
3/15/2014,183,41,38,86,18
3/16/2014,188,45,24,94,25
3/17/2014,227,54,39,107,27
3/18/2014,210,41,39,112,18
3/19/2014,195,44,40,90,21
3/20/2014,200,36,38,101,25
3/21/2014,196,49,30,89,28
3/22/2014,165,52,31,69,13
3/23/2014,194,57,39,81,17
3/24/2014,259,58,47,129,25
3/25/2014,225,46,40,120,19
3/26/2014,230,53,43,116,18
3/27/2014,188,46,36,82,24
3/28/2014,208,51,24,112,21
3/29/2014,177,44,37,77,19
3/30/2014,195,51,40,87,17
3/31/2014,248,47,43,128,30
4/1/2014,228,51,37,111,29
4/2/2014,176,30,26,94,26
4/3/2014,203,50,30,95,28
4/4/2014,169,41,28,85,15
4/5/2014,140,41,22,64,13
4/6/2014,172,38,31,84,19
4/7/2014,232,53,41,118,20
4/8/2014,202,37,40,102,23
4/9/2014,195,36,32,110,17
4/10/2014,194,46,29,95,24
4/11/2014,161,32,17,90,22
4/12/2014,162,31,23,84,24
4/13/2014,162,45,26,74,17
4/14/2014,170,47,24,80,19
4/15/2014,148,34,15,85,14
4/16/2014,147,33,15,79,20
4/17/2014,153,41,11,82,19
4/18/2014,126,32,13,69,12
4/19/2014,143,33,17,72,21
4/20/2014,128,39,14,60,15
4/21/2014,177,36,24,92,25
4/22/2014,148,33,16,81,18
4/23/2014,162,30,18,100,14
4/24/2014,143,31,28,61,23
4/25/2014,135,24,19,74,18
4/26/2014,130,36,16,57,21
4/27/2014,139,30,26,70,13
4/28/2014,181,31,27,91,32
4/29/2014,161,37,18,84,22
4/30/2014,124,22,18,70,14
5/1/2014,114,24,18,53,19
5/2/2014,124,39,12,60,13
5/3/2014,118,35,11,52,20
5/4/2014,104,24,14,60,6
5/5/2014,168,26,28,96,18
5/6/2014,155,36,23,81,15
5/7/2014,139,35,21,70,13
5/8/2014,118,26,13,69,10
5/9/2014,124,25,21,65,13
5/10/2014,118,23,15,65,15
5/11/2014,107,20,16,52,19
5/12/2014,179,35,26,101,17
5/13/2014,148,21,26,79,22
5/14/2014,158,28,22,91,17
5/15/2014,143,28,16,77,22
5/16/2014,129,28,16,72,13
5/17/2014,107,25,12,52,18
5/18/2014,107,18,12,61,16
5/19/2014,134,27,18,77,12
5/20/2014,149,28,18,83,20
5/21/2014,164,33,25,87,19
5/22/2014,127,39,14,57,17
5/23/2014,120,25,20,64,11
5/24/2014,116,32,8,57,19
5/25/2014,107,32,16,49,10
5/26/2014,123,38,20,46,19
5/27/2014,173,46,23,84,20
5/28/2014,113,30,22,53,8
5/29/2014,121,24,10,66,21
5/30/2014,116,21,10,64,21
5/31/2014,133,29,18,76,10
6/1/2014,95,32,13,33,17
6/2/2014,128,19,15,71,23
6/3/2014,130,35,10,72,13
6/4/2014,144,26,19,70,29
6/5/2014,118,24,9,65,20
6/6/2014,104,21,16,52,15
6/7/2014,119,33,12,60,14
6/8/2014,125,28,20,61,16
6/9/2014,118,17,12,73,16
6/10/2014,145,32,20,74,19
6/11/2014,151,30,15,79,27
6/12/2014,116,17,10,68,21
6/14/2014,107,27,10,60,10
6/15/2014,105,26,9,53,17
6/16/2014,133,37,15,68,13
6/17/2014,131,18,15,84,14
6/18/2014,109,21,6,64,17
6/19/2014,118,25,19,63,11
6/20/2014,113,25,12,57,19
6/21/2014,113,33,17,51,12
6/22/2014,113,29,18,55,11
6/23/2014,139,32,15,75,17
6/24/2014,145,34,18,69,24
6/25/2014,139,25,12,88,14
6/26/2014,103,13,10,64,16
6/27/2014,126,27,11,68,20
6/28/2014,118,34,9,59,16
6/29/2014,96,25,10,50,11
6/30/2014,130,34,15,58,21
7/1/2014,121,18,11,68,24
7/2/2014,108,23,10,59,16
7/3/2014,111,21,13,64,13
7/4/2014,116,30,9,57,20
7/5/2014,100,23,10,52,15
7/6/2014,124,33,10,66,15
7/7/2014,145,32,14,73,26
7/8/2014,145,26,9,84,26
7/9/2014,136,29,4,87,16
7/10/2014,125,27,20,58,20
7/11/2014,110,19,8,66,17
7/12/2014,105,26,6,63,10
7/13/2014,109,28,9,61,11
7/14/2014,129,24,11,71,23
7/15/2014,126,25,9,74,18
7/16/2014,112,31,11,53,17
7/17/2014,107,20,7,66,14
7/18/2014,100,29,8,45,18
7/19/2014,93,20,11,47,15
7/20/2014,90,12,10,57,11
7/21/2014,146,33,13,78,22
7/22/2014,119,22,11,67,19
7/23/2014,113,28,15,47,23
7/24/2014,114,25,11,54,24
7/25/2014,105,22,8,58,17
7/26/2014,119,27,4,75,13
7/27/2014,115,27,16,53,19
7/28/2014,140,14,9,90,27
7/29/2014,113,28,9,53,23
7/30/2014,116,30,14,56,16
7/31/2014,112,35,10,56,11
8/1/2014,122,20,15,64,23
8/2/2014,110,17,12,69,12
8/3/2014,103,27,7,55,14
8/4/2014,169,50,9,86,24
8/5/2014,136,31,5,80,20
8/6/2014,119,29,12,59,19
8/7/2014,140,31,10,81,18
8/8/2014,126,32,9,67,18
8/9/2014,119,41,13,51,14
8/10/2014,121,31,22,57,11
8/11/2014,116,31,10,58,17
8/12/2014,124,23,11,76,14
8/13/2014,123,29,3,74,17
8/14/2014,123,30,11,64,18
8/15/2014,115,29,11,60,15
8/16/2014,127,27,14,68,18
8/17/2014,120,27,9,66,18
8/18/2014,114,14,11,70,19
8/19/2014,123,24,10,66,23
8/20/2014,108,28,14,52,14
8/21/2014,105,24,12,51,18
8/22/2014,92,22,4,53,13
8/23/2014,110,24,8,61,17
8/24/2014,108,29,12,55,12
8/25/2014,122,25,8,79,10
8/26/2014,112,19,9,70,14
8/27/2014,126,20,11,79,16
8/28/2014,137,29,17,67,24
8/29/2014,129,31,15,64,19
8/30/2014,122,27,16,56,23
8/31/2014,100,29,8,55,8
9/1/2014,119,39,10,56,14
9/2/2014,139,21,12,82,24
9/3/2014,132,22,7,91,12
9/4/2014,126,22,7,73,24
9/6/2014,111,24,12,57,18
9/7/2014,106,24,10,60,12
9/8/2014,155,37,18,77,23
9/9/2014,104,24,7,63,10
9/10/2014,128,30,17,64,17
9/11/2014,131,25,19,61,26
9/12/2014,103,19,9,67,8
9/13/2014,106,25,6,57,18
9/14/2014,111,32,8,56,15
9/15/2014,110,26,12,58,14
9/16/2014,122,32,15,54,21
9/17/2014,120,31,15,57,17
9/18/2014,126,23,22,63,18
9/19/2014,127,34,23,58,12
9/20/2014,103,30,7,49,17
9/21/2014,112,26,13,52,21
9/22/2014,123,22,16,67,18
9/23/2014,133,23,21,67,22
9/24/2014,102,20,11,49,22
9/25/2014,110,29,11,59,11
9/26/2014,110,23,8,57,22
9/27/2014,105,24,12,57,12
9/28/2014,84,24,9,41,10
9/29/2014,140,35,16,68,21
9/30/2014,130,30,25,54,21
10/1/2014,111,26,15,53,17
10/2/2014,129,24,19,64,22
10/3/2014,121,27,17,59,18
10/4/2014,114,27,12,58,17
10/5/2014,119,34,14,57,14
10/6/2014,146,31,11,83,21
10/7/2014,150,40,23,65,22
10/8/2014,115,25,13,61,16
10/9/2014,124,31,14,62,17
10/10/2014,129,32,19,71,7
10/11/2014,109,34,12,51,12
10/12/2014,116,36,11,55,14
10/13/2014,140,40,14,61,25
10/14/2014,171,37,20,97,17
10/15/2014,176,32,27,87,30
10/16/2014,154,27,14,91,22
10/17/2014,135,35,17,54,29
10/18/2014,114,31,18,55,10
10/19/2014,119,33,22,53,11
10/20/2014,160,30,24,83,23
10/21/2014,146,35,18,74,19
10/22/2014,148,41,22,70,15
10/23/2014,115,37,12,49,17
10/24/2014,141,33,16,76,16
10/25/2014,122,25,13,62,22
10/26/2014,121,28,14,70,9
10/27/2014,163,42,18,82,21
10/28/2014,167,29,28,91,19
10/29/2014,127,35,20,58,14
10/30/2014,123,25,18,62,18
10/31/2014,96,21,8,44,23
11/1/2014,110,33,12,49,16
11/2/2014,125,36,20,53,16
11/3/2014,128,26,13,65,24
11/4/2014,135,26,17,74,18
11/5/2014,136,43,16,65,12
11/6/2014,133,30,12,74,17
11/7/2014,134,40,23,55,16
11/8/2014,125,42,19,51,13
11/9/2014,120,32,19,57,12
11/10/2014,150,37,27,70,16
11/11/2014,153,28,24,75,26
11/12/2014,149,48,19,62,20
11/13/2014,135,30,8,84,13
11/14/2014,126,26,14,69,17
11/15/2014,91,29,13,38,11
11/16/2014,135,35,17,66,17
11/17/2014,177,43,29,87,18
11/18/2014,136,27,23,65,21
11/19/2014,139,46,15,61,17
11/20/2014,116,29,14,66,7
11/21/2014,150,42,16,72,20
11/22/2014,117,50,9,49,9
11/23/2014,158,56,10,73,19
11/24/2014,180,41,37,82,20
11/25/2014,167,35,33,77,22
11/26/2014,112,37,9,55,11
11/27/2014,94,25,9,52,8
11/28/2014,149,46,23,70,10
11/29/2014,152,39,23,77,13
11/30/2014,140,36,24,67,13
12/1/2014,182,46,32,84,20
12/2/2014,188,50,30,89,19
12/3/2014,158,39,21,80,18
12/4/2014,135,37,29,52,17
12/5/2014,155,46,19,66,24
12/6/2014,141,49,20,60,12
12/7/2014,141,47,11,69,14
12/8/2014,165,47,31,71,16
12/9/2014,173,46,30,76,21
12/10/2014,183,45,28,92,18
12/11/2014,176,57,25,74,20
12/12/2014,148,43,15,69,21
12/13/2014,142,45,21,51,25
12/14/2014,143,54,20,54,15
12/15/2014,213,61,33,94,25
12/16/2014,173,36,37,78,22
12/17/2014,186,48,29,92,17
12/18/2014,166,53,20,82,11
12/19/2014,158,45,27,68,18
12/20/2014,146,43,26,66,11
12/21/2014,156,36,30,69,21
12/22/2014,192,51,28,88,25
12/23/2014,192,55,18,92,27
12/24/2014,139,49,20,60,10
12/26/2014,206,55,22,99,30
12/27/2014,199,69,13,98,19
12/28/2014,204,57,29,90,28
12/29/2014,204,63,21,98,22
